"PostId","PostTypeId","ParentId"
22407941,1,22407941
45783096,1,45783096
9219635,1,9219635
30273348,1,30273348
30253153,1,30253153
14571060,1,14571060
30168878,1,30168878
35696949,1,35696949
9607053,1,9607053
46849304,1,46849304
24652781,1,24652781
13519675,1,13519675
21470881,1,21470881
7673481,1,7673481
23530654,1,23530654
20450767,2,11277179
27724114,2,27723924
7540110,2,4632616
43043388,2,43042827
34657651,2,34655930
27014943,2,27014776
41221446,2,41221280
41062713,2,41061268
10598181,2,10598068
15413633,2,15409465
17436477,2,17436252
30273907,2,30273348
