"PostId","PostTypeId","ParentId"
12665769,1,12665769
22803394,1,22803394
22378649,1,22378649
31911032,1,31911032
31442263,1,31442263
16620319,1,16620319
34486469,1,34486469
28493233,2,28493064
39983217,2,39982723
15311023,2,15310810
17061787,2,17061737
18562289,2,18561848
22126024,2,22125966
25796541,2,25796441
13386881,2,13386811
11737322,2,11737133
25426338,2,25426178
35651720,2,35651341
14082956,2,14082769
36592136,2,36589732
47254453,2,47253891
35041000,2,35040889
15844749,2,15844679
17988213,2,17987897
24816117,2,24815974
15907134,2,15907093
46266239,2,9671546
24489852,2,24489309
21335313,2,21335254
21576543,2,21575615
48826248,2,48826041
13010189,2,13010090
43792072,2,43791386
47375132,2,47374711
13028319,2,13022597
31130543,2,31130159
21416432,2,21416348
37428574,2,37428502
38253773,2,38253307
13473656,2,13473623
14563431,2,14562905
17563959,2,17563846
11842617,2,11842345
15456023,2,15455858
20494003,2,20493844
30055673,2,30055519
51193364,2,51193060
26925002,2,26924485
13638902,2,13638739
46372489,2,46372384
26474914,2,26474649
21358050,2,21357783
16160665,2,6450275
36422551,2,36422455
32888884,2,12069669
20204373,2,20204112
15159878,2,15159771
28039215,2,28038985
36035883,2,36035621
11510527,2,10100389
22885726,2,22885376
42521104,2,31277518
30019636,2,30019554
12835664,2,12835638
29765408,2,29763000
43931721,2,43931490
36260997,2,36260907
28716291,2,28716130
31836982,2,31836815
34092946,2,34092700
14557282,2,14556880
21542000,2,21541748
39065295,2,39064634
13912569,2,13912520
18866613,2,18866548
12853041,2,12852954
21306666,2,9671546
51533630,2,51533375
14251020,2,14250989
35105365,2,35105241
32385958,2,32385453
25638308,2,25638277
30535372,2,30535319
31861984,2,31861848
20373200,2,20372679
25441567,2,25441517
17229147,2,17229113
24826469,2,24826051
32115792,2,32115593
30247485,2,30247408
12561687,2,12561443
24031400,2,24031337
