"PostId","PostTypeId","ParentId"
20627037,1,20627037
18402280,1,18402280
30015952,1,30015952
22760889,1,22760889
13512329,1,13512329
14191224,1,14191224
23587196,1,23587196
28054769,1,28054769
20298776,1,20298776
28757465,1,28757465
19299517,1,19299517
17666059,1,17666059
23619335,1,23619335
30950206,1,30950206
29138297,1,29138297
13842940,1,13842940
25581054,1,25581054
16360266,1,16360266
27441489,1,27441489
17847943,1,17847943
34286893,1,34286893
36564577,2,36544096
12059262,2,12059199
24116591,2,22838323
