"PostId","PostTypeId","ParentId"
20740641,1,20740641
23238277,1,23238277
34799764,1,34799764
28878027,1,28878027
16630089,1,16630089
29888795,1,29888795
37907211,1,37907211
46070357,1,46070357
17882255,1,17882255
28776492,1,28776492
20853317,1,20853317
28940046,1,28940046
44877281,2,44876695
34840865,2,34840308
28677158,2,28676751
38715643,2,38694023
24978274,2,24978141
18004474,2,13551582
29130047,2,29128892
34838183,2,34838122
35830574,2,28432302
36690512,2,36688592
29978628,2,25272120
38564638,2,38559248
40312411,2,36604826
37285937,2,37285534
18412511,2,18412395
41996600,2,41995760
35247277,2,35241807
28718191,2,28717164
32701167,2,32700910
26182122,2,26181917
20902262,2,20902139
31058707,2,31056923
30601711,2,30549373
18947435,2,18946369
34791698,2,34791028
16705495,2,16705450
40312398,2,36604826
