"PostId","PostTypeId","ParentId"
31812238,1,31812238
33266745,1,33266745
33606176,2,33570618
43168132,2,43167910
46533501,2,46533055
30776503,2,30775396
44491477,2,44491346
26766902,2,26761526
26612169,2,26610981
50942656,2,50942287
40091432,2,40090354
27581790,2,27581040
28148518,2,28147586
27022422,2,27022145
35576957,2,35576089
24163030,2,24162707
27580011,2,2647
26810841,2,26809690
37681086,2,37680586
28153473,2,28149092
27042505,2,27042361
49880330,2,49880232
23088169,2,23088022
30032703,2,30032517
20212488,2,20212116
